relevance,shrink_mode,ROC AUC,replication
20,hs_permutation,0.732371794871795,15
20,hs_global_permutation,0.7247095352564101,15
00,no_shrinkage,0.5504550455045505,16
00,hs,0.5142014201420142,16
00,hs_entropy,0.5031503150315031,16
00,hs_log_cardinality,0.5031503150315031,16
00,hs_permutation,0.5381538153815382,16
00,hs_global_permutation,0.5358035803580358,16
05,no_shrinkage,0.5188075230092036,16
05,hs,0.4975490196078431,16
05,hs_entropy,0.49109643857543017,16
05,hs_log_cardinality,0.48964585834333735,16
05,hs_permutation,0.5063025210084034,16
05,hs_global_permutation,0.517156862745098,16
10,no_shrinkage,0.5138124311880693,16
10,hs,0.517615854268842,16
10,hs_entropy,0.5224702232008809,16
10,hs_log_cardinality,0.5253227905114604,16
10,hs_permutation,0.5459413472124912,16
10,hs_global_permutation,0.5046541887698929,16
15,no_shrinkage,0.5541216486594638,16
15,hs,0.6475090036014406,16
15,hs_entropy,0.6291516606642655,16
15,hs_log_cardinality,0.6310024009603842,16
15,hs_permutation,0.633203281312525,16
15,hs_global_permutation,0.6601640656262504,16
20,no_shrinkage,0.6047104710471047,16
20,hs,0.6865186518651867,16
20,hs_entropy,0.7013701370137013,16
20,hs_log_cardinality,0.6924192419241925,16
20,hs_permutation,0.6857685768576858,16
20,hs_global_permutation,0.6955695569556954,16
00,no_shrinkage,0.5064231232436771,17
00,hs,0.4968887996788438,17
00,hs_entropy,0.5121938980329185,17
00,hs_log_cardinality,0.5326676033721397,17
00,hs_permutation,0.5132978723404255,17
00,hs_global_permutation,0.4913689281413087,17
05,no_shrinkage,0.4695469546954696,17
05,hs,0.5047004700470047,17
05,hs_entropy,0.5328032803280328,17
05,hs_log_cardinality,0.539053905390539,17
05,hs_permutation,0.5603560356035603,17
05,hs_global_permutation,0.5589058905890589,17
10,no_shrinkage,0.4805480548054805,17
10,hs,0.5317531753175317,17
10,hs_entropy,0.5469046904690469,17
10,hs_log_cardinality,0.5433543354335433,17
10,hs_permutation,0.5498549854985498,17
10,hs_global_permutation,0.5506550655065506,17
15,no_shrinkage,0.5649259703881552,17
15,hs,0.5936874749899961,17
15,hs_entropy,0.6333033213285313,17
15,hs_log_cardinality,0.636204481792717,17
15,hs_permutation,0.6576630652260903,17
15,hs_global_permutation,0.6463085234093637,17
20,no_shrinkage,0.5536858974358975,17
20,hs,0.7165965544871796,17
20,hs_entropy,0.731270032051282,17
20,hs_log_cardinality,0.7334234775641028,17
20,hs_permutation,0.7345753205128205,17
20,hs_global_permutation,0.7503505608974359,17
00,no_shrinkage,0.5041148133279807,18
00,hs,0.4609092733841831,18
00,hs_entropy,0.4505218787635488,18
00,hs_log_cardinality,0.44675832998795667,18
00,hs_permutation,0.47656563629064636,18
00,hs_global_permutation,0.4667302288237656,18
05,no_shrinkage,0.5049019607843137,18
05,hs,0.5021008403361344,18
05,hs_entropy,0.501750700280112,18
05,hs_log_cardinality,0.5167567026810724,18
05,hs_permutation,0.4936474589835935,18
05,hs_global_permutation,0.49504801920768315,18
10,no_shrinkage,0.5188075230092037,18
10,hs,0.5086034413765507,18
10,hs_entropy,0.5379151660664266,18
10,hs_log_cardinality,0.5372148859543818,18
10,hs_permutation,0.5168567426970788,18
10,hs_global_permutation,0.5339635854341738,18
15,no_shrinkage,0.5150135121609448,18
15,hs,0.5487438694825343,18
15,hs_entropy,0.587478730857772,18
15,hs_log_cardinality,0.5867781002902613,18
15,hs_permutation,0.5608047242518267,18
15,hs_global_permutation,0.6048443599239316,18
20,no_shrinkage,0.5062055850265239,18
20,hs,0.5844259833850465,18
20,hs_entropy,0.604994495045541,18
20,hs_log_cardinality,0.6074967470723651,18
20,hs_permutation,0.618156340706636,18
20,hs_global_permutation,0.6299169252327095,18
00,no_shrinkage,0.4764411027568922,19
00,hs,0.4931829573934837,19
00,hs_entropy,0.5051629072681704,19
00,hs_log_cardinality,0.5126315789473683,19
00,hs_permutation,0.5017543859649123,19
00,hs_global_permutation,0.5247117794486216,19
05,no_shrinkage,0.5377840056050446,19
05,hs,0.5132118907016314,19
05,hs_entropy,0.5338804924431988,19
05,hs_log_cardinality,0.5391352216995295,19
05,hs_permutation,0.5185667100390352,19
05,hs_global_permutation,0.50270243218897,19
10,no_shrinkage,0.51,19
10,hs,0.4961,19
10,hs_entropy,0.51935,19
10,hs_log_cardinality,0.5206000000000001,19
10,hs_permutation,0.51375,19
