relevance,shrink_mode,ROC AUC,replication
00,hs_entropy,0.41867680912821537,14
00,hs_log_cardinality,0.4248823941547393,14
00,hs_permutation,0.4202782504253828,14
00,hs_global_permutation,0.4131718546692022,14
05,no_shrinkage,0.5045040536482834,14
05,hs,0.5040536482834551,14
05,hs_entropy,0.5134621159043138,14
05,hs_log_cardinality,0.5130617555800221,14
05,hs_permutation,0.5262736462816534,14
05,hs_global_permutation,0.5299769792813532,14
10,no_shrinkage,0.5606545891302172,14
10,hs,0.6179561605444901,14
10,hs_entropy,0.6484836352717447,14
10,hs_log_cardinality,0.6408767891101992,14
10,hs_permutation,0.6449804824341907,14
10,hs_global_permutation,0.6399759783805424,14
15,no_shrinkage,0.5932,14
15,hs,0.6559,14
15,hs_entropy,0.639,14
15,hs_log_cardinality,0.6408,14
15,hs_permutation,0.6275,14
15,hs_global_permutation,0.6363000000000001,14
20,no_shrinkage,0.6366185897435898,14
20,hs,0.7193509615384615,14
20,hs_entropy,0.7102363782051282,14
20,hs_log_cardinality,0.7106370192307693,14
20,hs_permutation,0.7170472756410257,14
20,hs_global_permutation,0.7151442307692308,14
00,no_shrinkage,0.4909418476628966,15
00,hs,0.44720248223401066,15
00,hs_entropy,0.46882193974577113,15
00,hs_log_cardinality,0.46351716544890403,15
00,hs_permutation,0.47652887598838956,15
00,hs_global_permutation,0.460414372935642,15
05,no_shrinkage,0.47025,15
05,hs,0.5157,15
05,hs_entropy,0.5504,15
05,hs_log_cardinality,0.5449,15
05,hs_permutation,0.5683,15
05,hs_global_permutation,0.5720999999999999,15
10,no_shrinkage,0.5604560456045604,15
10,hs,0.5645564556455646,15
10,hs_entropy,0.6223122312231223,15
10,hs_log_cardinality,0.6248624862486248,15
10,hs_permutation,0.6279627962796279,15
10,hs_global_permutation,0.6261626162616261,15
15,no_shrinkage,0.61285,15
15,hs,0.646,15
15,hs_entropy,0.6403,15
15,hs_log_cardinality,0.6418000000000001,15
15,hs_permutation,0.6473000000000001,15
15,hs_global_permutation,0.6506999999999998,15
20,no_shrinkage,0.6619591346153846,15
20,hs,0.7160456730769231,15
20,hs_entropy,0.71875,15
20,hs_log_cardinality,0.7071314102564102,15
20,hs_permutation,0.7071314102564104,15
20,hs_global_permutation,0.7199519230769231,15
00,no_shrinkage,0.5531553155315532,16
00,hs,0.5502550255025502,16
00,hs_entropy,0.5530553055305529,16
00,hs_log_cardinality,0.5547554755475548,16
00,hs_permutation,0.554955495549555,16
00,hs_global_permutation,0.5513551355135513,16
05,no_shrinkage,0.4813481348134813,16
05,hs,0.49294929492949296,16
05,hs_entropy,0.485048504850485,16
05,hs_log_cardinality,0.4890489048904891,16
05,hs_permutation,0.4928492849284929,16
05,hs_global_permutation,0.4787478747874788,16
10,no_shrinkage,0.5497447702932639,16
10,hs,0.6061455309778802,16
10,hs_entropy,0.5994394955459914,16
10,hs_log_cardinality,0.6056450805725153,16
10,hs_permutation,0.5821239115203682,16
10,hs_global_permutation,0.6084476028425583,16
15,no_shrinkage,0.5566037735849055,16
15,hs,0.5752709755118427,16
15,hs_entropy,0.5715576073865917,16
15,hs_log_cardinality,0.5726615816940988,16
15,hs_permutation,0.5893215576073865,16
15,hs_global_permutation,0.5710558008831794,16
20,no_shrinkage,0.6273127312731274,16
20,hs,0.6561656165616563,16
20,hs_entropy,0.6448644864486448,16
20,hs_log_cardinality,0.6544654465446544,16
20,hs_permutation,0.6434643464346435,16
20,hs_global_permutation,0.6295629562956296,16
00,no_shrinkage,0.5394987468671679,17
00,hs,0.5555889724310776,17
00,hs_entropy,0.5509774436090226,17
00,hs_log_cardinality,0.5460651629072681,17
00,hs_permutation,0.5293233082706766,17
00,hs_global_permutation,0.5309273182957394,17
05,no_shrinkage,0.5443044304430444,17
05,hs,0.5925592559255926,17
05,hs_entropy,0.6160616061606161,17
05,hs_log_cardinality,0.6172617261726172,17
05,hs_permutation,0.6177617761776177,17
05,hs_global_permutation,0.5928592859285928,17
10,no_shrinkage,0.5173069227691076,17
10,hs,0.5567226890756303,17
10,hs_entropy,0.5885354141656662,17
10,hs_log_cardinality,0.584733893557423,17
10,hs_permutation,0.572328931572629,17
10,hs_global_permutation,0.5788315326130452,17
15,no_shrinkage,0.5909955929487181,17
15,hs,0.6818910256410258,17
15,hs_entropy,0.6735777243589743,17
15,hs_log_cardinality,0.6764823717948718,17
15,hs_permutation,0.6836939102564102,17
15,hs_global_permutation,0.6821915064102564,17
20,no_shrinkage,0.6842606516290727,17
20,hs,0.6926315789473684,17
20,hs_entropy,0.6813032581453634,17
20,hs_log_cardinality,0.6795989974937344,17
20,hs_permutation,0.6868170426065162,17
20,hs_global_permutation,0.6712781954887218,17
00,no_shrinkage,0.46103766025641024,18
00,hs,0.48838141025641024,18
00,hs_entropy,0.4879807692307692,18
00,hs_log_cardinality,0.49439102564102566,18
00,hs_permutation,0.4928886217948718,18
00,hs_global_permutation,0.48267227564102566,18
05,no_shrinkage,0.5316626650660264,18
05,hs,0.5135054021608644,18
05,hs_entropy,0.5304121648659464,18
05,hs_log_cardinality,0.5381152460984394,18
05,hs_permutation,0.5365146058423369,18
05,hs_global_permutation,0.5473189275710284,18
10,no_shrinkage,0.5459913922530277,18
10,hs,0.5429886898208387,18
10,hs_entropy,0.5700130117105395,18
10,hs_log_cardinality,0.5681113001701532,18
10,hs_permutation,0.5666099489540586,18
10,hs_global_permutation,0.5734160744670203,18
15,no_shrinkage,0.6094751602564102,18
15,hs,0.665665064102564,18
15,hs_entropy,0.671073717948718,18
15,hs_log_cardinality,0.6761818910256411,18
15,hs_permutation,0.6671674679487181,18
15,hs_global_permutation,0.6722756410256411,18
20,no_shrinkage,0.7057351616454809,18
20,hs,0.705234711240116,18
20,hs_entropy,0.7108397557802022,18
