replication,shrink_mode,lambda,ROC AUC
19,hs_log_cardinality,0.0,0.5375
19,hs_log_cardinality,0.1,0.5375
19,hs_log_cardinality,1.0,0.5375
19,hs_log_cardinality,10.0,0.58125
19,hs_log_cardinality,25.0,0.64375
19,hs_log_cardinality,50.0,0.625
19,hs_log_cardinality,100.0,0.6375000000000001
19,hs_permutation,0.0,0.5375
19,hs_permutation,0.1,0.625
19,hs_permutation,1.0,0.6624999999999999
19,hs_permutation,10.0,0.66875
19,hs_permutation,25.0,0.65
19,hs_permutation,50.0,0.6625
19,hs_permutation,100.0,0.6625
19,hs_global_permutation,0.0,0.5375
19,hs_global_permutation,0.1,0.63125
19,hs_global_permutation,1.0,0.63125
19,hs_global_permutation,10.0,0.66875
19,hs_global_permutation,25.0,0.6375000000000001
19,hs_global_permutation,50.0,0.6375000000000001
19,hs_global_permutation,100.0,0.6062500000000001
20,hs,0.0,0.49375
20,hs,0.1,0.49375
20,hs,1.0,0.49375
20,hs,10.0,0.49375
20,hs,25.0,0.51875
20,hs,50.0,0.5437500000000001
20,hs,100.0,0.61875
20,hs_entropy,0.0,0.49375
20,hs_entropy,0.1,0.49375
20,hs_entropy,1.0,0.49375
20,hs_entropy,10.0,0.49375
20,hs_entropy,25.0,0.51875
20,hs_entropy,50.0,0.6062500000000001
20,hs_entropy,100.0,0.56875
20,hs_log_cardinality,0.0,0.49375
20,hs_log_cardinality,0.1,0.49375
20,hs_log_cardinality,1.0,0.49375
20,hs_log_cardinality,10.0,0.49375
20,hs_log_cardinality,25.0,0.51875
20,hs_log_cardinality,50.0,0.5812499999999999
20,hs_log_cardinality,100.0,0.63125
20,hs_permutation,0.0,0.49375
20,hs_permutation,0.1,0.51875
20,hs_permutation,1.0,0.51875
20,hs_permutation,10.0,0.53125
20,hs_permutation,25.0,0.5812499999999999
20,hs_permutation,50.0,0.63125
20,hs_permutation,100.0,0.56875
20,hs_global_permutation,0.0,0.49375
20,hs_global_permutation,0.1,0.50625
20,hs_global_permutation,1.0,0.51875
20,hs_global_permutation,10.0,0.5437500000000001
