replication,shrink_mode,lambda,ROC AUC
13,hs_entropy,1.0,0.5535714285714286
13,hs_entropy,10.0,0.5738095238095238
13,hs_entropy,25.0,0.5964285714285715
13,hs_entropy,50.0,0.6178571428571429
13,hs_entropy,100.0,0.6107142857142858
13,hs_log_cardinality,0.0,0.5535714285714286
13,hs_log_cardinality,0.1,0.5535714285714286
13,hs_log_cardinality,1.0,0.5535714285714286
13,hs_log_cardinality,10.0,0.5619047619047619
13,hs_log_cardinality,25.0,0.611904761904762
13,hs_log_cardinality,50.0,0.6285714285714286
13,hs_log_cardinality,100.0,0.6142857142857143
13,hs_permutation,0.0,0.5535714285714286
13,hs_permutation,0.1,0.5654761904761905
13,hs_permutation,1.0,0.5630952380952381
13,hs_permutation,10.0,0.588095238095238
13,hs_permutation,25.0,0.5845238095238097
13,hs_permutation,50.0,0.6154761904761905
13,hs_permutation,100.0,0.6333333333333333
13,hs_global_permutation,0.0,0.5535714285714286
13,hs_global_permutation,0.1,0.5440476190476191
13,hs_global_permutation,1.0,0.5464285714285715
13,hs_global_permutation,10.0,0.5726190476190476
13,hs_global_permutation,25.0,0.5928571428571429
13,hs_global_permutation,50.0,0.6071428571428572
13,hs_global_permutation,100.0,0.6357142857142857
14,hs,0.0,0.6726190476190477
14,hs,0.1,0.6726190476190477
14,hs,1.0,0.6726190476190477
14,hs,10.0,0.6797619047619048
14,hs,25.0,0.6797619047619048
14,hs,50.0,0.6916666666666667
14,hs,100.0,0.6535714285714285
14,hs_entropy,0.0,0.6726190476190477
14,hs_entropy,0.1,0.6726190476190477
14,hs_entropy,1.0,0.6726190476190477
14,hs_entropy,10.0,0.6797619047619048
14,hs_entropy,25.0,0.6583333333333333
14,hs_entropy,50.0,0.6535714285714285
14,hs_entropy,100.0,0.6571428571428571
14,hs_log_cardinality,0.0,0.6726190476190477
14,hs_log_cardinality,0.1,0.6726190476190477
14,hs_log_cardinality,1.0,0.6726190476190477
14,hs_log_cardinality,10.0,0.6714285714285714
14,hs_log_cardinality,25.0,0.6511904761904761
14,hs_log_cardinality,50.0,0.6452380952380952
14,hs_log_cardinality,100.0,0.6523809523809524
14,hs_permutation,0.0,0.6726190476190477
14,hs_permutation,0.1,0.6547619047619048
14,hs_permutation,1.0,0.6547619047619048
14,hs_permutation,10.0,0.6845238095238094
14,hs_permutation,25.0,0.6761904761904762
14,hs_permutation,50.0,0.6607142857142857
14,hs_permutation,100.0,0.6571428571428571
14,hs_global_permutation,0.0,0.6726190476190477
14,hs_global_permutation,0.1,0.6761904761904762
14,hs_global_permutation,1.0,0.6797619047619048
14,hs_global_permutation,10.0,0.6607142857142857
14,hs_global_permutation,25.0,0.6797619047619048
14,hs_global_permutation,50.0,0.6869047619047619
14,hs_global_permutation,100.0,0.6535714285714285
15,hs,0.0,0.6321428571428571
15,hs,0.1,0.6321428571428571
15,hs,1.0,0.6321428571428571
15,hs,10.0,0.6392857142857143
15,hs,25.0,0.6476190476190475
15,hs,50.0,0.65
15,hs,100.0,0.6369047619047619
15,hs_entropy,0.0,0.6321428571428571
15,hs_entropy,0.1,0.6321428571428571
15,hs_entropy,1.0,0.6321428571428571
15,hs_entropy,10.0,0.6357142857142857
15,hs_entropy,25.0,0.6214285714285714
15,hs_entropy,50.0,0.6333333333333333
15,hs_entropy,100.0,0.6273809523809524
15,hs_log_cardinality,0.0,0.6321428571428571
15,hs_log_cardinality,0.1,0.6321428571428571
15,hs_log_cardinality,1.0,0.6321428571428571
15,hs_log_cardinality,10.0,0.6357142857142857
15,hs_log_cardinality,25.0,0.6142857142857143
15,hs_log_cardinality,50.0,0.6321428571428571
15,hs_log_cardinality,100.0,0.6190476190476191
15,hs_permutation,0.0,0.6321428571428571
15,hs_permutation,0.1,0.6392857142857142
15,hs_permutation,1.0,0.6476190476190475
15,hs_permutation,10.0,0.6428571428571429
15,hs_permutation,25.0,0.6273809523809524
15,hs_permutation,50.0,0.6345238095238095
15,hs_permutation,100.0,0.6166666666666667
15,hs_global_permutation,0.0,0.6321428571428571
15,hs_global_permutation,0.1,0.6285714285714286
15,hs_global_permutation,1.0,0.6285714285714286
15,hs_global_permutation,10.0,0.6476190476190476
15,hs_global_permutation,25.0,0.6214285714285714
15,hs_global_permutation,50.0,0.6297619047619047
15,hs_global_permutation,100.0,0.6071428571428571
16,hs,0.0,0.675
16,hs,0.1,0.675
16,hs,1.0,0.675
16,hs,10.0,0.6785714285714286
16,hs,25.0,0.6642857142857143
16,hs,50.0,0.669047619047619
16,hs,100.0,0.6726190476190476
16,hs_entropy,0.0,0.675
16,hs_entropy,0.1,0.675
16,hs_entropy,1.0,0.675
16,hs_entropy,10.0,0.6702380952380952
16,hs_entropy,25.0,0.6797619047619048
16,hs_entropy,50.0,0.680952380952381
16,hs_entropy,100.0,0.6571428571428571
16,hs_log_cardinality,0.0,0.675
16,hs_log_cardinality,0.1,0.675
16,hs_log_cardinality,1.0,0.675
16,hs_log_cardinality,10.0,0.6702380952380952
16,hs_log_cardinality,25.0,0.6916666666666667
16,hs_log_cardinality,50.0,0.7011904761904761
16,hs_log_cardinality,100.0,0.6571428571428571
16,hs_permutation,0.0,0.675
16,hs_permutation,0.1,0.6785714285714286
16,hs_permutation,1.0,0.6785714285714286
16,hs_permutation,10.0,0.6547619047619047
16,hs_permutation,25.0,0.6535714285714286
16,hs_permutation,50.0,0.6630952380952381
16,hs_permutation,100.0,0.6511904761904763
16,hs_global_permutation,0.0,0.675
16,hs_global_permutation,0.1,0.6607142857142857
16,hs_global_permutation,1.0,0.6607142857142857
16,hs_global_permutation,10.0,0.6726190476190476
16,hs_global_permutation,25.0,0.6619047619047619
16,hs_global_permutation,50.0,0.6761904761904762
16,hs_global_permutation,100.0,0.6488095238095238
17,hs,0.0,0.6190476190476191
17,hs,0.1,0.6190476190476191
17,hs,1.0,0.6190476190476191
17,hs,10.0,0.6261904761904762
17,hs,25.0,0.6333333333333334
