replication,shrink_mode,lambda,ROC AUC
18,hs_entropy,100.0,0.53125
18,hs_log_cardinality,0.0,0.59375
18,hs_log_cardinality,0.1,0.59375
18,hs_log_cardinality,1.0,0.59375
18,hs_log_cardinality,10.0,0.56875
18,hs_log_cardinality,25.0,0.5375
18,hs_log_cardinality,50.0,0.5375
18,hs_log_cardinality,100.0,0.5
18,hs_permutation,0.0,0.59375
18,hs_permutation,0.1,0.5875
18,hs_permutation,1.0,0.55625
18,hs_permutation,10.0,0.56875
18,hs_permutation,25.0,0.56875
18,hs_permutation,50.0,0.5375
18,hs_permutation,100.0,0.5
18,hs_global_permutation,0.0,0.59375
18,hs_global_permutation,0.1,0.525
18,hs_global_permutation,1.0,0.55625
18,hs_global_permutation,10.0,0.56875
18,hs_global_permutation,25.0,0.56875
18,hs_global_permutation,50.0,0.5375
18,hs_global_permutation,100.0,0.5
19,hs,0.0,0.59375
19,hs,0.1,0.59375
19,hs,1.0,0.60625
19,hs,10.0,0.63125
19,hs,25.0,0.6125
19,hs,50.0,0.5812499999999999
19,hs,100.0,0.5
19,hs_entropy,0.0,0.59375
19,hs_entropy,0.1,0.59375
19,hs_entropy,1.0,0.60625
19,hs_entropy,10.0,0.6
19,hs_entropy,25.0,0.6125
19,hs_entropy,50.0,0.5812499999999999
19,hs_entropy,100.0,0.5
19,hs_log_cardinality,0.0,0.59375
19,hs_log_cardinality,0.1,0.59375
19,hs_log_cardinality,1.0,0.60625
19,hs_log_cardinality,10.0,0.61875
19,hs_log_cardinality,25.0,0.6125
19,hs_log_cardinality,50.0,0.59375
19,hs_log_cardinality,100.0,0.5
19,hs_permutation,0.0,0.59375
19,hs_permutation,0.1,0.6062500000000001
19,hs_permutation,1.0,0.5875
19,hs_permutation,10.0,0.6125
19,hs_permutation,25.0,0.5812499999999999
19,hs_permutation,50.0,0.59375
19,hs_permutation,100.0,0.5
19,hs_global_permutation,0.0,0.59375
19,hs_global_permutation,0.1,0.59375
19,hs_global_permutation,1.0,0.6
19,hs_global_permutation,10.0,0.6125
19,hs_global_permutation,25.0,0.5812499999999999
19,hs_global_permutation,50.0,0.59375
19,hs_global_permutation,100.0,0.5
20,hs,0.0,0.6375000000000001
20,hs,0.1,0.66875
20,hs,1.0,0.66875
20,hs,10.0,0.6
20,hs,25.0,0.6125
20,hs,50.0,0.6125
20,hs,100.0,0.5625
20,hs_entropy,0.0,0.6375000000000001
20,hs_entropy,0.1,0.66875
20,hs_entropy,1.0,0.66875
20,hs_entropy,10.0,0.6125
20,hs_entropy,25.0,0.6125
20,hs_entropy,50.0,0.6125
20,hs_entropy,100.0,0.5625
20,hs_log_cardinality,0.0,0.6375000000000001
20,hs_log_cardinality,0.1,0.66875
20,hs_log_cardinality,1.0,0.66875
20,hs_log_cardinality,10.0,0.63125
20,hs_log_cardinality,25.0,0.6125
20,hs_log_cardinality,50.0,0.6125
20,hs_log_cardinality,100.0,0.5625
20,hs_permutation,0.0,0.6375000000000001
20,hs_permutation,0.1,0.63125
20,hs_permutation,1.0,0.6
20,hs_permutation,10.0,0.6125
20,hs_permutation,25.0,0.6125
20,hs_permutation,50.0,0.6125
20,hs_permutation,100.0,0.5
20,hs_global_permutation,0.0,0.6375000000000001
20,hs_global_permutation,0.1,0.61875
20,hs_global_permutation,1.0,0.61875
20,hs_global_permutation,10.0,0.6125
20,hs_global_permutation,25.0,0.6125
20,hs_global_permutation,50.0,0.6125
20,hs_global_permutation,100.0,0.5
21,hs,0.0,0.5812499999999999
21,hs,0.1,0.5812499999999999
21,hs,1.0,0.5812499999999999
21,hs,10.0,0.61875
21,hs,25.0,0.6125
21,hs,50.0,0.59375
21,hs,100.0,0.5
