replication,shrink_mode,lambda,ROC AUC
15,hs_log_cardinality,1.0,0.9166666666666667
15,hs_log_cardinality,10.0,0.9583333333333333
15,hs_log_cardinality,25.0,0.9375
15,hs_log_cardinality,50.0,0.9208333333333333
15,hs_log_cardinality,100.0,0.9166666666666667
15,hs_permutation,0.0,0.9
15,hs_permutation,0.1,0.9166666666666667
15,hs_permutation,1.0,0.9375
15,hs_permutation,10.0,0.9583333333333333
15,hs_permutation,25.0,0.9583333333333333
15,hs_permutation,50.0,0.9375
15,hs_permutation,100.0,0.9166666666666667
15,hs_global_permutation,0.0,0.9
15,hs_global_permutation,0.1,0.9166666666666667
15,hs_global_permutation,1.0,0.9375
15,hs_global_permutation,10.0,0.9583333333333333
15,hs_global_permutation,25.0,0.9583333333333333
15,hs_global_permutation,50.0,0.9375
15,hs_global_permutation,100.0,0.8958333333333333
16,hs,0.0,0.8333333333333334
16,hs,0.1,0.8333333333333334
16,hs,1.0,0.8333333333333334
16,hs,10.0,0.8166666666666668
16,hs,25.0,0.7916666666666667
16,hs,50.0,0.8083333333333333
16,hs,100.0,0.7833333333333333
16,hs_entropy,0.0,0.8333333333333334
16,hs_entropy,0.1,0.8333333333333334
16,hs_entropy,1.0,0.8333333333333334
16,hs_entropy,10.0,0.8166666666666668
16,hs_entropy,25.0,0.8083333333333333
16,hs_entropy,50.0,0.7875000000000001
16,hs_entropy,100.0,0.7666666666666666
16,hs_log_cardinality,0.0,0.8333333333333334
16,hs_log_cardinality,0.1,0.8333333333333334
16,hs_log_cardinality,1.0,0.8333333333333334
16,hs_log_cardinality,10.0,0.7958333333333334
16,hs_log_cardinality,25.0,0.7708333333333335
16,hs_log_cardinality,50.0,0.7708333333333335
16,hs_log_cardinality,100.0,0.7875000000000001
16,hs_permutation,0.0,0.8333333333333334
16,hs_permutation,0.1,0.8125
16,hs_permutation,1.0,0.8125
16,hs_permutation,10.0,0.7916666666666667
16,hs_permutation,25.0,0.7916666666666667
16,hs_permutation,50.0,0.7666666666666666
16,hs_permutation,100.0,0.7666666666666666
16,hs_global_permutation,0.0,0.8333333333333334
16,hs_global_permutation,0.1,0.8166666666666668
16,hs_global_permutation,1.0,0.8166666666666668
16,hs_global_permutation,10.0,0.7916666666666667
16,hs_global_permutation,25.0,0.7916666666666667
16,hs_global_permutation,50.0,0.7875000000000001
16,hs_global_permutation,100.0,0.7666666666666666
17,hs,0.0,0.825
17,hs,0.1,0.825
17,hs,1.0,0.825
17,hs,10.0,0.825
17,hs,25.0,0.825
17,hs,50.0,0.8208333333333334
17,hs,100.0,0.8541666666666667
17,hs_entropy,0.0,0.825
17,hs_entropy,0.1,0.825
17,hs_entropy,1.0,0.825
17,hs_entropy,10.0,0.8458333333333332
17,hs_entropy,25.0,0.8624999999999999
17,hs_entropy,50.0,0.8791666666666665
17,hs_entropy,100.0,0.8375
17,hs_log_cardinality,0.0,0.825
17,hs_log_cardinality,0.1,0.825
17,hs_log_cardinality,1.0,0.825
17,hs_log_cardinality,10.0,0.8458333333333332
17,hs_log_cardinality,25.0,0.8791666666666665
17,hs_log_cardinality,50.0,0.8833333333333334
17,hs_log_cardinality,100.0,0.8583333333333333
17,hs_permutation,0.0,0.825
17,hs_permutation,0.1,0.825
17,hs_permutation,1.0,0.8458333333333332
17,hs_permutation,10.0,0.8458333333333332
17,hs_permutation,25.0,0.8624999999999999
17,hs_permutation,50.0,0.8791666666666665
17,hs_permutation,100.0,0.8375
17,hs_global_permutation,0.0,0.825
17,hs_global_permutation,0.1,0.825
17,hs_global_permutation,1.0,0.825
17,hs_global_permutation,10.0,0.8458333333333332
