replication,shrink_mode,lambda,MSE
9,hs_global_permutation,0.1,0.5293699898908665
9,hs_global_permutation,1.0,0.5042426106113956
9,hs_global_permutation,10.0,0.4254454743796878
9,hs_global_permutation,25.0,0.40042107323503917
9,hs_global_permutation,50.0,0.3927054154858781
9,hs_global_permutation,100.0,0.3957046736405484
10,hs,0.0,0.653125
10,hs,0.1,0.6486957992012807
10,hs,1.0,0.6178027726571406
10,hs,10.0,0.5137324636649646
10,hs,25.0,0.4668852683105351
10,hs,50.0,0.4407813658409844
10,hs,100.0,0.4275921714052841
10,hs_entropy,0.0,0.653125
10,hs_entropy,0.1,0.6455190312275592
10,hs_entropy,1.0,0.5938270883145259
10,hs_entropy,10.0,0.45993253337332185
10,hs_entropy,25.0,0.43070638186342175
10,hs_entropy,50.0,0.42985110816620953
10,hs_entropy,100.0,0.4467900744408408
10,hs_log_cardinality,0.0,0.653125
10,hs_log_cardinality,0.1,0.6455458316072203
10,hs_log_cardinality,1.0,0.5931516110986909
10,hs_log_cardinality,10.0,0.4561659409967759
10,hs_log_cardinality,25.0,0.4279921360468545
10,hs_log_cardinality,50.0,0.4291578165982501
10,hs_log_cardinality,100.0,0.4489381195588484
10,hs_permutation,0.0,0.653125
10,hs_permutation,0.1,0.6233542694675893
10,hs_permutation,1.0,0.5820512927035635
10,hs_permutation,10.0,0.48111626744451275
10,hs_permutation,25.0,0.44901715866480457
10,hs_permutation,50.0,0.43460868979887934
10,hs_permutation,100.0,0.43020715548626737
10,hs_global_permutation,0.0,0.653125
10,hs_global_permutation,0.1,0.6422244828791766
10,hs_global_permutation,1.0,0.6033332581960564
10,hs_global_permutation,10.0,0.4972417205799302
10,hs_global_permutation,25.0,0.45937931636456125
10,hs_global_permutation,50.0,0.4399809612683752
10,hs_global_permutation,100.0,0.43159180940467506
11,hs,0.0,0.671875
11,hs,0.1,0.6689722142372709
11,hs,1.0,0.6478927596721584
11,hs,10.0,0.5600444146937396
11,hs,25.0,0.5094588832378721
11,hs,50.0,0.4756542418516025
11,hs,100.0,0.4537915245966365
11,hs_entropy,0.0,0.671875
11,hs_entropy,0.1,0.6658705563268101
11,hs_entropy,1.0,0.6241919905099494
11,hs_entropy,10.0,0.4965004438178576
11,hs_entropy,25.0,0.4556103781675584
11,hs_entropy,50.0,0.44640609267213494
11,hs_entropy,100.0,0.45817249642473373
11,hs_log_cardinality,0.0,0.671875
11,hs_log_cardinality,0.1,0.6655132927032655
11,hs_log_cardinality,1.0,0.6214317278333269
11,hs_log_cardinality,10.0,0.4919635159071909
11,hs_log_cardinality,25.0,0.4535661776295955
11,hs_log_cardinality,50.0,0.4470161362910747
11,hs_log_cardinality,100.0,0.461508659459337
11,hs_permutation,0.0,0.671875
11,hs_permutation,0.1,0.640294744713455
11,hs_permutation,1.0,0.6115767586546066
11,hs_permutation,10.0,0.5259752074237015
11,hs_permutation,25.0,0.485937269204377
11,hs_permutation,50.0,0.4622072850747549
11,hs_permutation,100.0,0.45032037977530903
11,hs_global_permutation,0.0,0.671875
11,hs_global_permutation,0.1,0.6469583885489005
11,hs_global_permutation,1.0,0.6069140917080976
11,hs_global_permutation,10.0,0.519604376092665
11,hs_global_permutation,25.0,0.4806417470563238
11,hs_global_permutation,50.0,0.4573336525629815
11,hs_global_permutation,100.0,0.4456583908960048
12,hs,0.0,0.659375
12,hs,0.1,0.6544307590746221
12,hs,1.0,0.6197176895873053
12,hs,10.0,0.5063799781284589
12,hs,25.0,0.46177884443763545
12,hs,50.0,0.44186756416418876
12,hs,100.0,0.43666731987059243
12,hs_entropy,0.0,0.659375
12,hs_entropy,0.1,0.6505559066432325
12,hs_entropy,1.0,0.5913571308010579
12,hs_entropy,10.0,0.4519048248425957
12,hs_entropy,25.0,0.4312714018582896
12,hs_entropy,50.0,0.43823508483884616
