replication,shrink_mode,lambda,MSE
14,hs_log_cardinality,0.1,0.5257374520453717
14,hs_log_cardinality,1.0,0.4756509308727354
14,hs_log_cardinality,10.0,0.3687616491331589
14,hs_log_cardinality,25.0,0.3624839092812412
14,hs_log_cardinality,50.0,0.38188084754127966
14,hs_log_cardinality,100.0,0.42133363005979263
14,hs_permutation,0.0,0.5333107014821462
14,hs_permutation,0.1,0.4935668931958984
14,hs_permutation,1.0,0.46103415641166223
14,hs_permutation,10.0,0.3893712727690067
14,hs_permutation,25.0,0.36856766033394145
14,hs_permutation,50.0,0.36356241688058694
14,hs_permutation,100.0,0.3702440712574324
14,hs_global_permutation,0.0,0.5333107014821462
14,hs_global_permutation,0.1,0.4850491065786371
14,hs_global_permutation,1.0,0.45481764236730327
14,hs_global_permutation,10.0,0.3873080791488553
14,hs_global_permutation,25.0,0.36725171380233557
14,hs_global_permutation,50.0,0.36237009260949216
14,hs_global_permutation,100.0,0.3689657173336144
15,hs,0.0,0.5005140547567344
15,hs,0.1,0.4960177318694658
15,hs,1.0,0.46499866500150555
15,hs,10.0,0.37005643297588775
15,hs,25.0,0.33684935417650974
15,hs,50.0,0.3250889147643408
15,hs,100.0,0.32805400550959
15,hs_entropy,0.0,0.5005140547567344
15,hs_entropy,0.1,0.4923609397870355
15,hs_entropy,1.0,0.4392670404049514
15,hs_entropy,10.0,0.33106320357144126
15,hs_entropy,25.0,0.32748622901843283
15,hs_entropy,50.0,0.34967175631281366
15,hs_entropy,100.0,0.39254616237456963
15,hs_log_cardinality,0.0,0.5005140547567344
15,hs_log_cardinality,0.1,0.49245231083744334
15,hs_log_cardinality,1.0,0.43942982886464366
15,hs_log_cardinality,10.0,0.33105934528841063
15,hs_log_cardinality,25.0,0.3284800240508273
15,hs_log_cardinality,50.0,0.35165081496072087
15,hs_log_cardinality,100.0,0.3954079656490861
15,hs_permutation,0.0,0.5005140547567344
15,hs_permutation,0.1,0.43655426261194874
15,hs_permutation,1.0,0.40463004129150937
15,hs_permutation,10.0,0.3378872275717351
15,hs_permutation,25.0,0.3232830530790712
15,hs_permutation,50.0,0.3232397766207757
15,hs_permutation,100.0,0.3341425879871741
15,hs_global_permutation,0.0,0.5005140547567344
15,hs_global_permutation,0.1,0.45702023331930236
15,hs_global_permutation,1.0,0.4228632724205515
15,hs_global_permutation,10.0,0.34515189109126704
15,hs_global_permutation,25.0,0.32619423333324987
15,hs_global_permutation,50.0,0.32395597680323207
15,hs_global_permutation,100.0,0.33360926837299465
16,hs,0.0,0.5383597920925144
16,hs,0.1,0.5340833986755842
16,hs,1.0,0.5043322938682487
16,hs,10.0,0.41013197574586563
16,hs,25.0,0.375907050463092
16,hs,50.0,0.3630684151922781
16,hs,100.0,0.3648694531593892
16,hs_entropy,0.0,0.5383597920925144
16,hs_entropy,0.1,0.5304799297695212
16,hs_entropy,1.0,0.478751718295496
16,hs_entropy,10.0,0.36968969769238463
16,hs_entropy,25.0,0.364714778076841
16,hs_entropy,50.0,0.3870576619561679
16,hs_entropy,100.0,0.431936758331004
16,hs_log_cardinality,0.0,0.5383597920925144
16,hs_log_cardinality,0.1,0.5306038209902716
16,hs_log_cardinality,1.0,0.47913625176841235
16,hs_log_cardinality,10.0,0.37006112286187237
16,hs_log_cardinality,25.0,0.36602899645677456
16,hs_log_cardinality,50.0,0.38937565012763337
16,hs_log_cardinality,100.0,0.4352050782088628
16,hs_permutation,0.0,0.5383597920925144
16,hs_permutation,0.1,0.49429033141746115
16,hs_permutation,1.0,0.45962665949339254
16,hs_permutation,10.0,0.3845093171216688
16,hs_permutation,25.0,0.36493001259251545
16,hs_permutation,50.0,0.3618228680817839
16,hs_permutation,100.0,0.37088373053914075
16,hs_global_permutation,0.0,0.5383597920925144
16,hs_global_permutation,0.1,0.498306353250925
